prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50C90E94-9AA7-4B6D-881F-ABA7FA76469E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009179,MIS AHSAN MANDIRI,70009179,Desa Hutanopan Kec. Halongonan Kab. Padang Lawas Utara,HUTANOPAN,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,44 Tahun 2017,16-11-2017,1090 Tahun 2019,13-09-2019,Lihat SK Operasional,2021-03-25 08,,"2,400",,2.,,,,,,.000000000000,.000000000000,0,51,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA25A67C-8F6F-467C-8B4E-76567DB208AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703986,MIS NURUL ILMI SIBORU ANGIN,60703986,SIBORU ANGIN,SIBORU ANGIN,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.576751000000,99.783097000000,0,80,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08320E08-665C-480C-9DB9-4A2AF896A899,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703983,MIS NURUL IMAN,60703983,BATU TUNGGAL,BATU TUNGGAL,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.624702000000,99.750782000000,0,38,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/398840D3-A088-430F-9BA6-8178ECD3EA39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703987,MIS THOYYIBATUL ULUM,60703987,DESA HUTEIMBARU,RONDAMAN SIBUREGAR,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.613757000000,99.799775000000,0,110,99,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEC15D33-CB4F-46FD-BBB5-0C2662E495C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264476,MTSS AL AMIEN SIPAHO,10264476,SIPAHO,SIPAHO,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.682200000000,99.649900000000,0,70,54,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99EABC0D-0CD1-482E-BF7C-3CDF21E49769,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264477,MTSS AL-ALAWIYAH,10264477,DESA HAMBULO,HAMBULO,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,03 tahun 2015,12-11-2015,77/Kw.02/2/ND/02/2020,19-02-2020,Lihat SK Operasional,2021-01-06 07,B,0,,2.,,,,,,1.598300000000,99.733200000000,0,33,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F7AAF7D-3F2F-4C76-AD31-5BEA143EBB62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264475,MTSS AL-AMINATUL HIDRIYAH,10264475,PANGIRKIRAN,PANGIRKIRAN,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.570496000000,99.877435000000,0,51,110,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA77E0B9-4AED-4B04-93D8-88A2357EB303,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264472,MTSS AL-YUNUSIYAH HUTAIMBARU,10264472,JLN. RAYA GUNUNGTUA LANGGA PAYUNG DESA HUTAIMBARU,PAGAR GUNUNG,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.609587000000,99.834696000000,0,49,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D45477D1-E184-48C6-9549-31289D4EB1AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727192,MTSS BABUSSALAM RODANG BARU,69727192,SIHOPUK BARU,SIHOPUK BARU,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.552254000000,99.843036000000,0,56,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Halongonan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E69861EB-6A00-45C9-9358-72A647480F3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264473,MTSS DARUL ULUM SIPAHO,10264473,JL. GUNUNGTUA-LANGGAPAYUNG KM.22.5,SIPAHO,KEC. HALONGONAN,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,1945 Tahun 2015,24-11-2015,1945 Tahun 2015,24-11-2015,Lihat SK Operasional,2017-02-24 16,A,"1,000,000",,2.,,,,,,1.579100000000,99.774200000000,0,236,328,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
